RES002427,04:31:05,5,354000,1770000,CUS 3915,KMR 002,MP 05,ST 003,LOK 013,CI 0574,CO 0579
RES002428,00:52:03,5,1156000,5780000,CUS 2705,KMR 003,MP 03,ST 003,LOK 011,CI 0306,CO 0309
RES002429,21:27:37,2,479000,958000,CUS 1106,KMR 004,MP 04,ST 004,LOK 013,CI 0672,CO 0675
RES002430,23:29:00,5,402000,2010000,CUS 2632,KMR 002,MP 03,ST 004,LOK 015,CI 0530,CO 0536
RES002431,00:42:37,5,619000,3095000,CUS 3987,KMR 001,MP 06,ST 004,LOK 005,CI 0672,CO 0678
RES002432,10:06:17,1,570000,570000,CUS 3268,KMR 001,MP 03,ST 003,LOK 012,CI 0587,CO 0589
RES002433,06:53:52,1,633000,633000,CUS 1576,KMR 001,MP 02,ST 004,LOK 002,CI 0565,CO 0566
RES002434,11:33:10,6,1105000,6630000,CUS 1322,KMR 003,MP 05,ST 001,LOK 010,CI 0752,CO 0760
RES002435,15:40:08,1,618000,618000,CUS 2481,KMR 001,MP 01,ST 003,LOK 019,CI 0406,CO 0408
RES002436,12:27:05,2,335000,670000,CUS 0749,KMR 002,MP 06,ST 003,LOK 013,CI 0458,CO 0462
RES002437,21:11:19,4,428000,1712000,CUS 2537,KMR 004,MP 01,ST 004,LOK 007,CI 0569,CO 0573
RES002438,01:32:50,8,332000,2656000,CUS 1823,KMR 002,MP 01,ST 004,LOK 019,CI 1067,CO 1077
RES002439,17:35:22,2,614000,1228000,CUS 0333,KMR 001,MP 05,ST 003,LOK 017,CI 0002,CO 0004
RES002440,21:54:26,2,675000,1350000,CUS 3440,KMR 001,MP 04,ST 004,LOK 015,CI 0623,CO 0625
RES002441,01:09:34,9,1365000,12285000,CUS 1159,KMR 003,MP 05,ST 003,LOK 012,CI 0827,CO 0840
RES002442,01:22:40,9,632000,5688000,CUS 1020,KMR 001,MP 02,ST 003,LOK 012,CI 0379,CO 0389
RES002443,11:07:20,5,671000,3355000,CUS 3155,KMR 001,MP 06,ST 002,LOK 014,CI 0633,CO 0638
RES002444,15:27:51,5,450000,2250000,CUS 0660,KMR 004,MP 03,ST 004,LOK 011,CI 0678,CO 0684
RES002445,00:19:46,4,1130000,4520000,CUS 1061,KMR 003,MP 06,ST 003,LOK 004,CI 0661,CO 0666
RES002446,10:00:30,9,1174000,10566000,CUS 1479,KMR 003,MP 01,ST 002,LOK 003,CI 0470,CO 0480
RES002447,05:21:36,6,1299000,7794000,CUS 0139,KMR 003,MP 06,ST 004,LOK 016,CI 0953,CO 0962
RES002448,21:21:27,2,1258000,2516000,CUS 0507,KMR 003,MP 06,ST 003,LOK 011,CI 0976,CO 0981
RES002449,02:19:36,7,687000,4809000,CUS 1147,KMR 001,MP 03,ST 004,LOK 010,CI 0465,CO 0473
RES002450,17:16:05,1,491000,491000,CUS 1233,KMR 004,MP 06,ST 004,LOK 017,CI 0581,CO 0582
RES002451,06:38:07,1,671000,671000,CUS 2099,KMR 001,MP 01,ST 004,LOK 005,CI 0421,CO 0424
RES002452,08:18:04,6,354000,2124000,CUS 0139,KMR 002,MP 02,ST 004,LOK 014,CI 0318,CO 0323
RES002453,06:35:46,9,341000,3069000,CUS 3716,KMR 002,MP 05,ST 003,LOK 009,CI 0386,CO 0396
RES002454,19:30:22,5,442000,2210000,CUS 1173,KMR 004,MP 02,ST 004,LOK 011,CI 0960,CO 0968
RES002455,14:33:25,5,396000,1980000,CUS 1337,KMR 002,MP 06,ST 004,LOK 018,CI 0510,CO 0516
RES002456,22:59:05,7,333000,2331000,CUS 1062,KMR 002,MP 01,ST 003,LOK 018,CI 0736,CO 0746
RES002457,02:34:30,2,497000,994000,CUS 1736,KMR 004,MP 06,ST 003,LOK 010,CI 1072,CO 1076
RES002458,11:43:03,8,507000,4056000,CUS 0264,KMR 004,MP 06,ST 003,LOK 020,CI 0686,CO 0696
RES002459,00:04:51,1,322000,322000,CUS 1052,KMR 002,MP 02,ST 001,LOK 005,CI 0365,CO 0365
RES002460,14:05:27,4,1288000,5152000,CUS 3273,KMR 003,MP 06,ST 002,LOK 003,CI 0240,CO 0242
RES002461,12:58:25,3,324000,972000,CUS 0103,KMR 002,MP 06,ST 003,LOK 004,CI 0638,CO 0641
RES002462,20:19:28,5,1107000,5535000,CUS 3359,KMR 003,MP 06,ST 003,LOK 018,CI 0377,CO 0383
RES002463,11:20:51,4,517000,2068000,CUS 1347,KMR 004,MP 04,ST 004,LOK 018,CI 0692,CO 0698
RES002464,15:25:56,1,465000,465000,CUS 0250,KMR 004,MP 03,ST 004,LOK 016,CI 0401,CO 0403
RES002465,15:41:30,6,645000,3870000,CUS 1277,KMR 001,MP 04,ST 003,LOK 004,CI 0193,CO 0200
RES002466,18:59:15,2,465000,930000,CUS 3776,KMR 004,MP 06,ST 001,LOK 002,CI 0860,CO 0864
RES002467,18:06:54,9,689000,6201000,CUS 2856,KMR 001,MP 03,ST 004,LOK 005,CI 0743,CO 0754
RES002468,13:04:36,5,1121000,5605000,CUS 1236,KMR 003,MP 03,ST 001,LOK 004,CI 0461,CO 0468
RES002469,10:23:03,2,322000,644000,CUS 2350,KMR 002,MP 05,ST 001,LOK 007,CI 0683,CO 0687
RES002470,03:07:51,2,587000,1174000,CUS 3106,KMR 001,MP 04,ST 001,LOK 012,CI 0550,CO 0552
RES002471,16:34:56,8,432000,3456000,CUS 3917,KMR 004,MP 02,ST 004,LOK 012,CI 0660,CO 0669
RES002472,05:36:44,5,481000,2405000,CUS 1640,KMR 004,MP 06,ST 004,LOK 002,CI 0407,CO 0413
RES002473,00:20:39,6,381000,2286000,CUS 1722,KMR 002,MP 06,ST 001,LOK 008,CI 0775,CO 0784
RES002474,18:32:38,8,407000,3256000,CUS 2353,KMR 004,MP 06,ST 001,LOK 016,CI 0088,CO 0096
RES002475,15:50:22,2,332000,664000,CUS 2894,KMR 002,MP 03,ST 004,LOK 016,CI 0080,CO 0082
RES002476,05:40:32,9,1266000,11394000,CUS 2267,KMR 003,MP 01,ST 003,LOK 010,CI 1042,CO 1054
RES002477,14:10:19,6,1287000,7722000,CUS 3977,KMR 003,MP 05,ST 003,LOK 008,CI 0876,CO 0883
RES002478,17:12:11,4,472000,1888000,CUS 2211,KMR 004,MP 06,ST 004,LOK 007,CI 0885,CO 0890
RES002479,08:29:25,8,547000,4376000,CUS 1689,KMR 001,MP 02,ST 003,LOK 003,CI 0743,CO 0753
RES002480,13:04:50,5,506000,2530000,CUS 3042,KMR 004,MP 03,ST 004,LOK 006,CI 0012,CO 0016
RES002481,14:08:22,6,463000,2778000,CUS 3446,KMR 004,MP 01,ST 004,LOK 007,CI 0437,CO 0445
RES002482,11:04:00,8,427000,3416000,CUS 0506,KMR 004,MP 04,ST 004,LOK 020,CI 0656,CO 0665
RES002483,09:17:00,7,425000,2975000,CUS 2582,KMR 004,MP 02,ST 004,LOK 008,CI 0782,CO 0792
RES002484,03:10:43,6,391000,2346000,CUS 3243,KMR 002,MP 06,ST 003,LOK 007,CI 0105,CO 0111
RES002485,07:15:24,7,399000,2793000,CUS 2244,KMR 002,MP 06,ST 004,LOK 010,CI 0850,CO 0859
RES002486,16:08:04,1,431000,431000,CUS 2257,KMR 004,MP 06,ST 003,LOK 005,CI 0580,CO 0581
RES002487,05:14:25,8,322000,2576000,CUS 1871,KMR 002,MP 05,ST 003,LOK 011,CI 0879,CO 0888
RES002488,07:08:07,1,1253000,1253000,CUS 1269,KMR 003,MP 06,ST 003,LOK 008,CI 0231,CO 0231
RES002489,01:57:10,3,419000,1257000,CUS 2248,KMR 004,MP 02,ST 003,LOK 006,CI 0769,CO 0774
RES002490,05:18:31,7,1256000,8792000,CUS 3398,KMR 003,MP 06,ST 004,LOK 003,CI 0256,CO 0261
RES002491,21:27:04,1,1099000,1099000,CUS 2462,KMR 003,MP 03,ST 003,LOK 006,CI 1013,CO 1017
RES002492,11:47:16,1,505000,505000,CUS 2033,KMR 004,MP 06,ST 002,LOK 006,CI 0266,CO 0265
RES002493,00:56:36,6,420000,2520000,CUS 3879,KMR 004,MP 06,ST 004,LOK 011,CI 1019,CO 1028
RES002494,14:51:44,9,350000,3150000,CUS 3408,KMR 002,MP 02,ST 003,LOK 010,CI 0207,CO 0215
RES002495,10:30:12,8,616000,4928000,CUS 0579,KMR 001,MP 01,ST 003,LOK 013,CI 0039,CO 0047
RES002496,07:51:15,3,461000,1383000,CUS 3957,KMR 004,MP 06,ST 004,LOK 014,CI 0757,CO 0762
RES002497,20:10:53,2,626000,1252000,CUS 1357,KMR 001,MP 01,ST 003,LOK 001,CI 0069,CO 0071
RES002498,06:44:09,8,1142000,9136000,CUS 1073,KMR 003,MP 06,ST 004,LOK 007,CI 0453,CO 0463
RES002499,17:50:53,7,514000,3598000,CUS 3903,KMR 004,MP 06,ST 004,LOK 003,CI 0825,CO 0836
RES002500,05:46:07,4,323000,1292000,CUS 2765,KMR 002,MP 05,ST 003,LOK 005,CI 0260,CO 0262
RES002501,19:02:18,3,512000,1536000,CUS 0637,KMR 004,MP 04,ST 002,LOK 007,CI 0240,CO 0241
RES002502,05:40:21,1,1179000,1179000,CUS 1863,KMR 003,MP 06,ST 003,LOK 020,CI 0439,CO 0442
RES002503,08:20:36,4,331000,1324000,CUS 2940,KMR 002,MP 01,ST 003,LOK 019,CI 1037,CO 1044
RES002504,17:48:07,7,564000,3948000,CUS 2802,KMR 001,MP 02,ST 003,LOK 008,CI 0039,CO 0046
RES002505,19:39:28,3,569000,1707000,CUS 3464,KMR 001,MP 05,ST 001,LOK 014,CI 0811,CO 0818
RES002506,18:27:49,3,1094000,3282000,CUS 3310,KMR 003,MP 05,ST 002,LOK 002,CI 0571,CO 0574
RES002507,11:04:19,9,1214000,10926000,CUS 0567,KMR 003,MP 02,ST 003,LOK 009,CI 0026,CO 0035
RES002508,16:24:10,8,578000,4624000,CUS 2283,KMR 001,MP 06,ST 004,LOK 001,CI 1000,CO 1011
RES002509,14:03:57,4,591000,2364000,CUS 0565,KMR 001,MP 03,ST 003,LOK 002,CI 0172,CO 0178
RES002510,21:55:04,7,489000,3423000,CUS 3811,KMR 004,MP 01,ST 002,LOK 013,CI 0328,CO 0334
RES002759,12:54:50,1,632000,632000,CUS 2588,KMR 001,MP 04,ST 004,LOK 011,CI 0537,CO 0539
RES002512,03:47:23,9,618000,5562000,CUS 1962,KMR 001,MP 02,ST 003,LOK 016,CI 0919,CO 0930
RES002513,18:26:58,9,546000,4914000,CUS 0588,KMR 001,MP 02,ST 004,LOK 017,CI 0768,CO 0779
RES002514,02:02:47,9,570000,5130000,CUS 0550,KMR 001,MP 04,ST 001,LOK 010,CI 0232,CO 0239
RES002515,19:15:52,9,579000,5211000,CUS 1762,KMR 001,MP 02,ST 004,LOK 008,CI 0972,CO 0984
RES002516,16:46:35,9,496000,4464000,CUS 1535,KMR 004,MP 02,ST 003,LOK 006,CI 0929,CO 0941
RES002517,20:23:17,1,1122000,1122000,CUS 2707,KMR 003,MP 05,ST 001,LOK 001,CI 0547,CO 0548
RES002518,03:34:43,6,516000,3096000,CUS 2202,KMR 004,MP 03,ST 003,LOK 020,CI 0080,CO 0086
RES002519,18:45:49,6,453000,2718000,CUS 1044,KMR 004,MP 03,ST 002,LOK 005,CI 1012,CO 1021
RES002520,04:19:28,7,324000,2268000,CUS 3522,KMR 002,MP 04,ST 003,LOK 015,CI 0080,CO 0087
RES002521,16:59:22,1,605000,605000,CUS 1982,KMR 001,MP 06,ST 003,LOK 007,CI 0953,CO 0957
RES002522,05:45:30,2,1288000,2576000,CUS 2821,KMR 003,MP 05,ST 003,LOK 006,CI 0376,CO 0379
RES002523,11:04:06,3,1153000,3459000,CUS 3890,KMR 003,MP 06,ST 002,LOK 009,CI 0375,CO 0379
RES002524,03:37:48,6,362000,2172000,CUS 0371,KMR 002,MP 02,ST 003,LOK 019,CI 0362,CO 0367
RES002526,07:11:06,7,440000,3080000,CUS 3281,KMR 004,MP 06,ST 004,LOK 007,CI 0177,CO 0185
RES002527,05:57:27,6,554000,3324000,CUS 0635,KMR 001,MP 05,ST 003,LOK 002,CI 0543,CO 0549
RES002528,15:38:00,7,1158000,8106000,CUS 3259,KMR 003,MP 02,ST 004,LOK 012,CI 0090,CO 0097
RES002529,08:50:10,9,630000,5670000,CUS 2312,KMR 001,MP 06,ST 002,LOK 016,CI 0802,CO 0815
RES002530,23:47:06,3,585000,1755000,CUS 3475,KMR 001,MP 03,ST 003,LOK 001,CI 0784,CO 0790
RES002531,07:19:31,7,366000,2562000,CUS 0889,KMR 002,MP 06,ST 001,LOK 015,CI 0911,CO 0920
RES002532,11:01:36,1,1082000,1082000,CUS 1790,KMR 003,MP 02,ST 004,LOK 008,CI 0068,CO 0069
RES002533,11:56:46,2,340000,680000,CUS 1289,KMR 002,MP 05,ST 004,LOK 017,CI 0159,CO 0162
RES002534,20:11:09,8,473000,3784000,CUS 3438,KMR 004,MP 01,ST 003,LOK 012,CI 0814,CO 0826
RES002535,05:19:22,6,388000,2328000,CUS 0110,KMR 002,MP 06,ST 003,LOK 020,CI 0955,CO 0964
RES003349,17:50:05,5,1191000,5955000,CUS 1505,KMR 003,MP 05,ST 003,LOK 019,CI 0524,CO 0530
RES002537,20:35:28,9,543000,4887000,CUS 0687,KMR 001,MP 05,ST 003,LOK 011,CI 0735,CO 0747
RES002538,18:49:22,2,364000,728000,CUS 3130,KMR 002,MP 05,ST 004,LOK 014,CI 0351,CO 0352
RES002539,22:57:47,8,1198000,9584000,CUS 2695,KMR 003,MP 02,ST 003,LOK 014,CI 0336,CO 0343
RES002540,00:52:23,6,633000,3798000,CUS 0139,KMR 001,MP 06,ST 004,LOK 008,CI 0271,CO 0275
RES002541,22:44:09,2,346000,692000,CUS 2317,KMR 002,MP 05,ST 002,LOK 016,CI 0811,CO 0817
RES002542,06:37:58,4,579000,2316000,CUS 1128,KMR 001,MP 06,ST 003,LOK 005,CI 0409,CO 0415
RES002543,05:57:37,2,364000,728000,CUS 2513,KMR 002,MP 03,ST 001,LOK 001,CI 0316,CO 0317
RES002544,04:25:51,8,345000,2760000,CUS 3597,KMR 002,MP 06,ST 004,LOK 007,CI 0920,CO 0930
RES002545,13:26:23,9,672000,6048000,CUS 0139,KMR 001,MP 06,ST 004,LOK 017,CI 0672,CO 0682
RES002546,18:07:32,7,1156000,8092000,CUS 0907,KMR 003,MP 03,ST 001,LOK 011,CI 0926,CO 0935
RES002547,22:21:38,9,493000,4437000,CUS 0739,KMR 004,MP 01,ST 002,LOK 008,CI 1067,CO 1078
RES002548,23:20:51,1,383000,383000,CUS 0542,KMR 002,MP 01,ST 003,LOK 014,CI 0352,CO 0352
RES002549,23:53:52,2,1292000,2584000,CUS 3833,KMR 003,MP 03,ST 001,LOK 020,CI 0272,CO 0272
RES002550,23:34:30,9,670000,6030000,CUS 0278,KMR 001,MP 04,ST 004,LOK 014,CI 0639,CO 0648
RES002551,06:51:51,9,1133000,10197000,CUS 0126,KMR 003,MP 04,ST 003,LOK 008,CI 0875,CO 0885
RES002552,01:47:48,2,1346000,2692000,CUS 3658,KMR 003,MP 03,ST 004,LOK 011,CI 0672,CO 0675
RES002553,14:42:59,9,327000,2943000,CUS 3794,KMR 002,MP 02,ST 001,LOK 013,CI 0637,CO 0646
RES002554,08:20:14,6,445000,2670000,CUS 3021,KMR 004,MP 05,ST 004,LOK 008,CI 0289,CO 0293
RES002555,18:51:17,7,510000,3570000,CUS 2512,KMR 004,MP 06,ST 003,LOK 001,CI 0754,CO 0763
RES002556,09:44:46,9,1178000,10602000,CUS 4007,KMR 003,MP 01,ST 003,LOK 013,CI 0628,CO 0637
RES002557,08:39:36,5,430000,2150000,CUS 1760,KMR 004,MP 04,ST 004,LOK 016,CI 0085,CO 0090
RES002558,19:42:02,9,677000,6093000,CUS 3427,KMR 001,MP 02,ST 004,LOK 001,CI 0022,CO 0031
RES002559,03:45:35,9,441000,3969000,CUS 3038,KMR 004,MP 06,ST 004,LOK 003,CI 0895,CO 0905
RES002560,16:29:27,3,362000,1086000,CUS 0941,KMR 002,MP 05,ST 003,LOK 002,CI 0600,CO 0603
RES002561,12:11:26,8,357000,2856000,CUS 0562,KMR 002,MP 01,ST 004,LOK 001,CI 0426,CO 0436
RES002562,09:13:30,9,430000,3870000,CUS 0140,KMR 004,MP 06,ST 002,LOK 006,CI 0821,CO 0834
RES002563,22:08:54,9,447000,4023000,CUS 2100,KMR 004,MP 03,ST 004,LOK 002,CI 0225,CO 0233
RES002564,02:06:12,4,482000,1928000,CUS 0256,KMR 004,MP 05,ST 003,LOK 011,CI 0155,CO 0160
RES002565,04:00:44,4,461000,1844000,CUS 0513,KMR 004,MP 05,ST 001,LOK 019,CI 0579,CO 0583
RES002566,23:04:30,5,621000,3105000,CUS 2939,KMR 001,MP 04,ST 003,LOK 001,CI 0925,CO 0932
RES002567,08:50:14,7,1329000,9303000,CUS 1455,KMR 003,MP 02,ST 002,LOK 011,CI 0727,CO 0737
RES002568,08:01:33,8,385000,3080000,CUS 3483,KMR 002,MP 03,ST 004,LOK 007,CI 0095,CO 0103
RES002569,08:06:58,7,1114000,7798000,CUS 4123,KMR 003,MP 01,ST 004,LOK 003,CI 0701,CO 0710
RES002570,20:58:41,1,561000,561000,CUS 3835,KMR 001,MP 01,ST 004,LOK 010,CI 1070,CO 1073
RES002571,02:10:56,4,623000,2492000,CUS 1536,KMR 001,MP 05,ST 004,LOK 004,CI 0276,CO 0278
RES002572,09:04:14,7,1264000,8848000,CUS 3361,KMR 003,MP 03,ST 004,LOK 005,CI 0073,CO 0080
RES002573,05:48:12,9,658000,5922000,CUS 2201,KMR 001,MP 01,ST 003,LOK 016,CI 0459,CO 0469
RES002574,23:48:15,3,1242000,3726000,CUS 1268,KMR 003,MP 05,ST 003,LOK 009,CI 1031,CO 1037
RES002575,10:22:09,8,372000,2976000,CUS 0970,KMR 002,MP 05,ST 002,LOK 008,CI 0782,CO 0793
RES002576,06:55:35,2,402000,804000,CUS 0157,KMR 002,MP 05,ST 003,LOK 005,CI 0718,CO 0723
RES002577,07:45:37,1,503000,503000,CUS 3814,KMR 004,MP 02,ST 004,LOK 004,CI 0193,CO 0195
RES002578,12:20:02,9,1193000,10737000,CUS 1725,KMR 003,MP 01,ST 003,LOK 005,CI 0413,CO 0424
RES002579,09:42:31,1,361000,361000,CUS 2776,KMR 002,MP 04,ST 004,LOK 015,CI 0415,CO 0418
RES002580,09:40:03,9,364000,3276000,CUS 3319,KMR 002,MP 03,ST 003,LOK 001,CI 1061,CO 1072
RES002581,13:40:29,1,688000,688000,CUS 0764,KMR 001,MP 06,ST 003,LOK 019,CI 0265,CO 0264
RES002582,01:06:11,8,1103000,8824000,CUS 0873,KMR 003,MP 06,ST 004,LOK 011,CI 0077,CO 0085
RES002583,05:47:17,7,454000,3178000,CUS 3333,KMR 004,MP 02,ST 004,LOK 009,CI 0146,CO 0153
RES002584,21:25:40,2,325000,650000,CUS 0111,KMR 002,MP 03,ST 003,LOK 004,CI 0594,CO 0596
RES002585,23:48:12,4,503000,2012000,CUS 0303,KMR 004,MP 06,ST 004,LOK 006,CI 0251,CO 0253
RES002586,22:32:27,2,1158000,2316000,CUS 3673,KMR 003,MP 02,ST 004,LOK 011,CI 0097,CO 0099
RES002587,20:17:00,5,351000,1755000,CUS 3831,KMR 002,MP 01,ST 003,LOK 017,CI 0569,CO 0574
RES002588,02:04:47,2,348000,696000,CUS 3508,KMR 002,MP 06,ST 004,LOK 017,CI 0746,CO 0751
RES002589,06:47:16,5,627000,3135000,CUS 1396,KMR 001,MP 01,ST 002,LOK 012,CI 0337,CO 0341
RES002590,21:43:03,5,461000,2305000,CUS 0010,KMR 004,MP 04,ST 004,LOK 004,CI 0927,CO 0934
RES002591,05:18:42,8,316000,2528000,CUS 3521,KMR 002,MP 03,ST 004,LOK 006,CI 1065,CO 1075
RES002592,09:04:19,3,465000,1395000,CUS 0135,KMR 004,MP 06,ST 002,LOK 006,CI 0672,CO 0676
RES002593,23:53:43,9,371000,3339000,CUS 2383,KMR 002,MP 06,ST 003,LOK 019,CI 0063,CO 0072
RES002594,18:02:42,5,418000,2090000,CUS 0926,KMR 004,MP 04,ST 004,LOK 015,CI 0331,CO 0335
RES002595,14:01:42,2,598000,1196000,CUS 2981,KMR 001,MP 03,ST 003,LOK 011,CI 0601,CO 0603
RES002596,12:22:26,7,1133000,7931000,CUS 3638,KMR 003,MP 04,ST 003,LOK 020,CI 0006,CO 0012
RES002598,01:15:12,7,672000,4704000,CUS 0676,KMR 001,MP 03,ST 003,LOK 005,CI 0269,CO 0274
RES002599,10:27:05,1,1248000,1248000,CUS 3541,KMR 003,MP 06,ST 004,LOK 019,CI 0223,CO 0223
RES004299,14:51:05,3,380000,1140000,CUS 2702,KMR 002,MP 06,ST 001,LOK 020,CI 0290,CO 0291
RES002601,06:12:33,2,364000,728000,CUS 4174,KMR 002,MP 02,ST 002,LOK 012,CI 0225,CO 0226
RES002602,09:53:13,9,611000,5499000,CUS 2746,KMR 001,MP 06,ST 003,LOK 006,CI 0665,CO 0674
RES002603,03:04:16,3,368000,1104000,CUS 3517,KMR 002,MP 06,ST 003,LOK 010,CI 0149,CO 0152
RES002604,12:08:10,6,347000,2082000,CUS 3050,KMR 002,MP 01,ST 003,LOK 007,CI 0346,CO 0351
RES002605,01:18:58,9,678000,6102000,CUS 0016,KMR 001,MP 05,ST 002,LOK 014,CI 1031,CO 1043
RES002606,05:55:22,7,349000,2443000,CUS 4144,KMR 002,MP 02,ST 003,LOK 018,CI 0518,CO 0526
RES002607,07:02:10,6,569000,3414000,CUS 2117,KMR 001,MP 06,ST 004,LOK 006,CI 0730,CO 0739
RES002608,20:47:12,7,423000,2961000,CUS 0423,KMR 004,MP 03,ST 004,LOK 005,CI 0176,CO 0184
RES002609,12:44:51,4,1377000,5508000,CUS 3334,KMR 003,MP 06,ST 003,LOK 005,CI 0336,CO 0339
RES002610,14:45:50,7,425000,2975000,CUS 2668,KMR 004,MP 02,ST 003,LOK 020,CI 0560,CO 0567
RES002611,06:19:24,6,496000,2976000,CUS 0685,KMR 004,MP 01,ST 002,LOK 009,CI 0793,CO 0802
RES002612,03:42:56,9,1117000,10053000,CUS 2054,KMR 003,MP 04,ST 004,LOK 009,CI 0351,CO 0358
RES002613,07:05:31,3,1208000,3624000,CUS 2006,KMR 003,MP 03,ST 003,LOK 007,CI 0675,CO 0679
RES002614,23:58:30,1,684000,684000,CUS 2477,KMR 001,MP 04,ST 003,LOK 015,CI 0558,CO 0559
RES002615,05:58:25,7,1227000,8589000,CUS 0536,KMR 003,MP 01,ST 004,LOK 018,CI 0500,CO 0508
RES002616,01:54:27,4,595000,2380000,CUS 3946,KMR 001,MP 01,ST 003,LOK 011,CI 0786,CO 0793
RES002617,19:52:59,4,436000,1744000,CUS 2184,KMR 004,MP 03,ST 003,LOK 015,CI 0676,CO 0681
RES002618,11:18:08,7,1284000,8988000,CUS 0867,KMR 003,MP 05,ST 003,LOK 013,CI 0729,CO 0739
RES002619,15:38:21,9,495000,4455000,CUS 0139,KMR 004,MP 02,ST 003,LOK 015,CI 1070,CO 1081
RES002620,20:21:38,4,409000,1636000,CUS 1077,KMR 004,MP 02,ST 004,LOK 007,CI 0206,CO 0210
RES002621,06:40:49,5,358000,1790000,CUS 4088,KMR 002,MP 04,ST 002,LOK 014,CI 0942,CO 0950
RES002622,23:13:06,5,612000,3060000,CUS 4073,KMR 001,MP 06,ST 003,LOK 010,CI 0524,CO 0530
RES002623,16:52:23,4,1261000,5044000,CUS 2914,KMR 003,MP 06,ST 002,LOK 016,CI 0901,CO 0906
RES002624,16:46:22,1,335000,335000,CUS 0139,KMR 002,MP 03,ST 003,LOK 016,CI 0090,CO 0091
RES002625,09:14:17,9,414000,3726000,CUS 3204,KMR 004,MP 06,ST 003,LOK 014,CI 0718,CO 0730
RES002626,15:42:27,8,458000,3664000,CUS 2544,KMR 004,MP 01,ST 002,LOK 008,CI 0176,CO 0185
RES002627,16:46:55,4,612000,2448000,CUS 3940,KMR 001,MP 02,ST 004,LOK 010,CI 0650,CO 0654
RES002628,21:56:12,1,318000,318000,CUS 2057,KMR 002,MP 05,ST 002,LOK 006,CI 0921,CO 0924
RES002629,22:35:53,3,319000,957000,CUS 1176,KMR 002,MP 06,ST 004,LOK 017,CI 0467,CO 0471
RES002630,02:35:30,2,660000,1320000,CUS 0001,KMR 001,MP 06,ST 004,LOK 014,CI 0095,CO 0097
RES002631,06:21:08,4,416000,1664000,CUS 1306,KMR 004,MP 02,ST 004,LOK 003,CI 0327,CO 0330
RES002632,03:27:34,1,472000,472000,CUS 4106,KMR 004,MP 05,ST 004,LOK 005,CI 0242,CO 0241
RES002633,05:28:10,8,337000,2696000,CUS 3263,KMR 002,MP 06,ST 004,LOK 015,CI 0743,CO 0753
RES002634,21:15:23,9,471000,4239000,CUS 0117,KMR 004,MP 06,ST 003,LOK 004,CI 0574,CO 0583
RES002635,01:21:21,9,1114000,10026000,CUS 3386,KMR 003,MP 06,ST 004,LOK 011,CI 0797,CO 0810
RES002636,02:37:15,2,549000,1098000,CUS 3230,KMR 001,MP 02,ST 004,LOK 002,CI 0564,CO 0566
RES002637,05:27:28,1,384000,384000,CUS 3669,KMR 002,MP 04,ST 004,LOK 003,CI 0144,CO 0145
RES002638,00:03:59,8,481000,3848000,CUS 0990,KMR 004,MP 03,ST 001,LOK 007,CI 0390,CO 0399
RES002639,08:17:09,3,456000,1368000,CUS 3401,KMR 004,MP 02,ST 003,LOK 020,CI 0637,CO 0640
RES002640,15:03:24,1,1124000,1124000,CUS 2869,KMR 003,MP 02,ST 003,LOK 001,CI 0770,CO 0773
RES002641,07:26:14,9,1094000,9846000,CUS 1457,KMR 003,MP 02,ST 004,LOK 001,CI 0354,CO 0361
RES002642,02:29:13,7,644000,4508000,CUS 2749,KMR 001,MP 01,ST 004,LOK 020,CI 0954,CO 0964
RES002643,09:23:29,6,1161000,6966000,CUS 2880,KMR 003,MP 05,ST 001,LOK 019,CI 0737,CO 0746
RES002644,08:53:23,8,379000,3032000,CUS 0171,KMR 002,MP 05,ST 004,LOK 020,CI 0466,CO 0475
RES002645,03:34:34,6,401000,2406000,CUS 1641,KMR 002,MP 02,ST 004,LOK 017,CI 0812,CO 0822
RES002646,12:17:40,1,626000,626000,CUS 0789,KMR 001,MP 06,ST 003,LOK 016,CI 0489,CO 0492
RES002647,19:36:36,5,682000,3410000,CUS 2380,KMR 001,MP 06,ST 004,LOK 001,CI 0465,CO 0471
RES002648,20:52:46,3,378000,1134000,CUS 3589,KMR 002,MP 04,ST 004,LOK 010,CI 0425,CO 0430
RES002649,02:10:39,8,1236000,9888000,CUS 1831,KMR 003,MP 01,ST 002,LOK 013,CI 0403,CO 0412
RES002650,17:57:18,8,662000,5296000,CUS 2652,KMR 001,MP 02,ST 004,LOK 018,CI 0190,CO 0199
RES002651,20:13:36,1,335000,335000,CUS 3169,KMR 002,MP 02,ST 004,LOK 012,CI 0684,CO 0687
RES002652,21:46:27,7,358000,2506000,CUS 3471,KMR 002,MP 01,ST 004,LOK 016,CI 0852,CO 0861
RES002653,14:58:48,9,1267000,11403000,CUS 0108,KMR 003,MP 04,ST 001,LOK 013,CI 0497,CO 0507
RES002654,18:06:52,7,616000,4312000,CUS 3031,KMR 001,MP 02,ST 003,LOK 007,CI 0977,CO 0987
RES002655,13:31:21,6,594000,3564000,CUS 2288,KMR 001,MP 06,ST 003,LOK 003,CI 0574,CO 0580
RES002656,02:29:00,1,1327000,1327000,CUS 0388,KMR 003,MP 01,ST 003,LOK 016,CI 0577,CO 0578
RES002657,01:50:24,4,611000,2444000,CUS 1589,KMR 001,MP 01,ST 003,LOK 009,CI 0019,CO 0022
